id,import_id,deliveries_id
217,217,51192
217,217,51193
217,217,51194
217,217,51195
217,217,51196
217,217,51197
217,217,51198
217,217,51199
217,217,51200
217,217,51201
217,217,51202
217,217,51203
217,217,51204
217,217,51205
217,217,51206
217,217,51207
217,217,51208
217,217,51209
217,217,51210
217,217,51211
217,217,51212
217,217,51213
217,217,51214
217,217,51215
217,217,51216
217,217,51217
217,217,51218
217,217,51219
217,217,51220
217,217,51221
217,217,51222
217,217,51223
217,217,51224
217,217,51225
217,217,51226
217,217,51227
217,217,51228
217,217,51229
217,217,51230
217,217,51231
217,217,51232
217,217,51233
217,217,51234
217,217,51235
217,217,51236
217,217,51237
217,217,51238
217,217,51239
217,217,51240
217,217,51241
217,217,51242
217,217,51243
217,217,51244
217,217,51245
217,217,51246
217,217,51247
217,217,51248
217,217,51249
217,217,51250
217,217,51251
217,217,51252
217,217,51253
217,217,51254
217,217,51255
217,217,51256
217,217,51257
217,217,51258
217,217,51259
217,217,51260
217,217,51261
217,217,51262
217,217,51263
217,217,51264
217,217,51265
217,217,51266
217,217,51267
217,217,51268
217,217,51269
217,217,51270
217,217,51271
217,217,51272
217,217,51273
221,221,52278
217,217,51274
217,217,51275
217,217,51276
217,217,51277
217,217,51278
217,217,51279
217,217,51280
217,217,51281
217,217,51282
217,217,51283
217,217,51284
217,217,51285
217,217,51286
217,217,51287
217,217,51288
217,217,51289
217,217,51290
217,217,51291
217,217,51292
217,217,51293
217,217,51294
217,217,51295
217,217,51296
217,217,51297
217,217,51298
217,217,51299
217,217,51300
217,217,51301
217,217,51302
217,217,51303
217,217,51304
217,217,51305
217,217,51306
217,217,51307
217,217,51308
217,217,51309
217,217,51310
217,217,51311
217,217,51312
217,217,51313
217,217,51314
217,217,51315
217,217,51316
217,217,51317
217,217,51318
217,217,51319
217,217,51320
217,217,51321
217,217,51322
217,217,51323
217,217,51324
217,217,51325
217,217,51326
217,217,51327
217,217,51328
217,217,51329
217,217,51330
217,217,51331
217,217,51332
217,217,51333
217,217,51334
217,217,51335
217,217,51336
217,217,51337
217,217,51338
217,217,51339
217,217,51340
217,217,51341
217,217,51342
217,217,51343
217,217,51344
217,217,51345
217,217,51346
217,217,51347
217,217,51348
217,217,51349
217,217,51350
217,217,51351
217,217,51352
217,217,51353
217,217,51354
217,217,51355
217,217,51356
217,217,51357
217,217,51358
217,217,51359
217,217,51360
217,217,51361
217,217,51362
217,217,51363
217,217,51364
217,217,51365
217,217,51366
217,217,51367
217,217,51368
217,217,51369
217,217,51370
217,217,51371
217,217,51372
217,217,51373
217,217,51374
217,217,51375
217,217,51376
217,217,51377
217,217,51378
217,217,51379
217,217,51380
217,217,51381
217,217,51382
217,217,51383
217,217,51384
217,217,51385
217,217,51386
217,217,51387
217,217,51388
217,217,51389
217,217,51390
217,217,51391
217,217,51392
217,217,51393
217,217,51394
217,217,51395
217,217,51396
217,217,51397
217,217,51398
217,217,51399
217,217,51400
217,217,51401
217,217,51402
217,217,51403
217,217,51404
217,217,51405
217,217,51406
217,217,51407
217,217,51408
217,217,51409
217,217,51410
217,217,51411
217,217,51412
218,218,51413
218,218,51414
218,218,51415
218,218,51416
218,218,51417
218,218,51418
218,218,51419
218,218,51420
218,218,51421
218,218,51422
218,218,51423
218,218,51424
218,218,51425
218,218,51426
218,218,51427
218,218,51428
218,218,51429
218,218,51430
218,218,51431
218,218,51432
218,218,51433
218,218,51434
218,218,51435
218,218,51436
218,218,51437
218,218,51438
218,218,51439
218,218,51440
218,218,51441
218,218,51442
218,218,51443
218,218,51444
218,218,51445
218,218,51446
218,218,51447
218,218,51448
218,218,51449
218,218,51450
218,218,51451
218,218,51452
218,218,51453
218,218,51454
218,218,51455
218,218,51456
218,218,51457
218,218,51458
218,218,51459
218,218,51460
218,218,51461
218,218,51462
218,218,51463
218,218,51464
218,218,51465
218,218,51466
218,218,51467
218,218,51468
218,218,51469
218,218,51470
218,218,51471
218,218,51472
218,218,51473
218,218,51474
218,218,51475
218,218,51476
218,218,51477
218,218,51478
218,218,51479
218,218,51480
218,218,51481
218,218,51482
218,218,51483
218,218,51484
218,218,51485
218,218,51486
218,218,51487
218,218,51488
218,218,51489
218,218,51490
218,218,51491
218,218,51492
218,218,51493
218,218,51494
218,218,51495
218,218,51496
218,218,51497
218,218,51498
218,218,51499
218,218,51500
218,218,51501
218,218,51502
218,218,51503
218,218,51504
218,218,51505
218,218,51506
218,218,51507
218,218,51508
218,218,51509
218,218,51510
218,218,51511
218,218,51512
218,218,51513
218,218,51514
218,218,51515
218,218,51516
218,218,51517
218,218,51518
218,218,51519
218,218,51520
218,218,51521
218,218,51522
218,218,51523
218,218,51524
218,218,51525
218,218,51526
218,218,51527
218,218,51528
218,218,51529
218,218,51530
218,218,51531
218,218,51532
218,218,51533
218,218,51534
218,218,51535
218,218,51536
218,218,51537
218,218,51538
218,218,51539
218,218,51540
218,218,51541
218,218,51542
218,218,51543
218,218,51544
218,218,51545
218,218,51546
218,218,51547
218,218,51548
218,218,51549
218,218,51550
218,218,51551
218,218,51552
218,218,51553
218,218,51554
218,218,51555
218,218,51556
218,218,51557
218,218,51558
218,218,51559
218,218,51560
218,218,51561
218,218,51562
218,218,51563
218,218,51564
218,218,51565
218,218,51566
218,218,51567
218,218,51568
218,218,51569
218,218,51570
218,218,51571
218,218,51572
218,218,51573
218,218,51574
218,218,51575
218,218,51576
218,218,51577
218,218,51578
218,218,51579
218,218,51580
218,218,51581
218,218,51582
218,218,51583
218,218,51584
218,218,51585
218,218,51586
218,218,51587
218,218,51588
218,218,51589
218,218,51590
218,218,51591
218,218,51592
218,218,51593
218,218,51594
218,218,51595
218,218,51596
218,218,51597
218,218,51598
218,218,51599
218,218,51600
218,218,51601
218,218,51602
218,218,51603
218,218,51604
218,218,51605
218,218,51606
218,218,51607
218,218,51608
218,218,51609
218,218,51610
218,218,51611
218,218,51612
218,218,51613
218,218,51614
218,218,51615
218,218,51616
218,218,51617
218,218,51618
218,218,51619
218,218,51620
218,218,51621
218,218,51622
218,218,51623
218,218,51624
218,218,51625
218,218,51626
218,218,51627
218,218,51628
218,218,51629
218,218,51630
218,218,51631
218,218,51632
218,218,51633
218,218,51634
218,218,51635
218,218,51636
218,218,51637
218,218,51638
218,218,51639
218,218,51640
218,218,51641
218,218,51642
218,218,51643
218,218,51644
218,218,51645
218,218,51646
218,218,51647
218,218,51648
218,218,51649
218,218,51650
218,218,51651
219,219,51652
219,219,51653
219,219,51654
219,219,51655
219,219,51656
219,219,51657
219,219,51658
219,219,51659
219,219,51660
219,219,51661
